id,name,data,reviewers_rating,review
84,Amazon Customer,Reviewed in India on 14 October 2022,5.0,Pros :<br><br>Look of the phone and the premium feel<br><br>5G phone at this price<br><br>Battery life<br><br>Camera (Decent at this price ) but could be better<br><br>Looks like a big phone but it feels light in hand while carrying<br><br>Fingerprint and Face ID unlock works real quick<br><br>Cons :<br><br>Touch sensitivity could have been better<br><br>Charging adapter not provided by the manufacturer<br><br>Overall a decent 5G phone at this price range .
85,Ramesh S.,Reviewed in India on 14 October 2022,1.0,Third class product hang problem heating problem very poor quality
85,Amazon Customer,Reviewed in India on 14 October 2022,1.0,Defective piece received... Mobile not getting charged... Requested for replacement... Technician was supposed to visit yesterday morning... But no one turned up... Not a single call from anyone... Pathetic experience... That too with so called brand... Samsung<br>The phone stopped working completely... Still no revert from anyone
85,Sonu Kashyap,Reviewed in India on 12 October 2022,1.0,Camera 5*<br>Performance 4*<br>Battery 5*<br>Fingerprint 5*<br>Display 5*<br>Value For Money 4*
85,Jack  Newone,Reviewed in India on 12 October 2022,1.0,Very  Good  Quality  5G  Mobile  from  Samsung  Corporation  .
85,Amazon Customer,Reviewed in India on 12 October 2022,1.0,It is quite heavy as compare to other cellphone
85,gyanaranjan bahali,Reviewed in India on 11 October 2022,1.0,I like but after 2 SIM there is no place to put Memory card. I am confused when it will support 5G network
85,Prakash T Bajaj,Reviewed in India on 11 October 2022,1.0,I bought this for 5G ....BUT IT DOES NOT SUPPORT 5G.<br>Not only that Service Centre merely guides you to a phone no...which refuses any knowledge<br>OR says bring it here....the here os 10 kms away<br>I want a refuund
85,Manish bakolia,Reviewed in India on 7 October 2022,1.0,"Good quality, value for money"
85,NAVENDU SINGH,Reviewed in India on 7 October 2022,1.0,Battery average and camera even worse. Processor not as expected. Below average phone. It does not worth to spend 20k on such phone
85,Neelam,Reviewed in India on 6 October 2022,1.0,Good phone
85,Khagendra Patil,Reviewed in India on 6 October 2022,5.0,It's best in this segment as expected from Samsung and only dislike that proper charger not provided in the box.
85,Amazon Customer,Reviewed in India on 6 October 2022,5.0,It’s not bad
85,SABIYULLA R.,Reviewed in India on 2 October 2022,5.0,its ok
85,GURWINDER SINGH,Reviewed in India on 2 October 2022,5.0,Ok 👍
85,SSayyed,Reviewed in India on 2 October 2022,5.0,Worth the price..👍
85,imran shariff,Reviewed in India on 1 October 2022,5.0,Only one thing is battery is 5000mah... could be given more
85,Amazon Customer,Reviewed in India on 1 October 2022,5.0,Very good
85,Indranil Choudhury,Reviewed in India on 30 September 2022,5.0,"Please don't purchase this phone, its having common slot for SIM 2 and Memory card and can insert either  SIM or memory card.<br>Amazon is not taking return back of phone. Picture quality also too bad."
85,Anu Maran,Reviewed in India on 29 September 2022,5.0,"The phone started giving too many issues as soon as the replacement date was over.<br>Starting with Speaker, Battery and ending up with Screen and internal circuit board!<br>Amazon takes no responsibility as the replacement period is over, Samsung customer gives lame excuses, and the authorized service center says it'll take a week to fix it.<br>I'm the joke here by paying 20k for this useless piece"
85,praveena,Reviewed in India on 29 September 2022,5.0,"Reviewing after 1 yr of usage , this phone has been durable .<br>1.The battery life is pretty decent still now<br>2.The fingerprint reader (which for some strange reason is placed on the power button ) works well !!<br>3.Camera quality is not upto mark from the very beginning but if you ignore tat this phone is almost perfect and functional.<br>4.Stays without heating even after hrs of continous usage (have not tried with games)<br><br>Just one disadvantage was the absence of app lock instead there is a feature called secure folder which seems not so practical!!"
85,Dharmaraj Pawar,Reviewed in India on 29 September 2022,1.0,It's a wrost product in this phone network problems any time slow network connectivity and internet
85,Avanish dubey,Reviewed in India on 29 September 2022,1.0,Battery becomes very hot before 1 year complete.
85,Biswajit Sharma,Reviewed in India on 29 September 2022,1.0,I suggest you to not buy any of samsung moblie phones<br>All of my friends with samsung phones deals with network issues<br>Like you call a person you have to wait whole 5 mins to recover the network so that you can call another person<br> even when you are using your phone moblie data goes off and on in every 15 mins of interval then i have to wait again for whole 5 mins every 15 mins to use my phone<br>I first thought my sim had an issue so i changed my sim but nothing changed<br>Samsung really needs to fix it
85,Kanishka,Reviewed in India on 28 September 2022,1.0,Camera is good but Back of this phone is made up of plastic material
85,Vivek Kumar Singh,Reviewed in India on 28 September 2022,1.0,Phone is not charging at all even with other charges. The charger that came in the box works fine with other phone.
85,Pooja Rao,Reviewed in India on 26 September 2022,1.0,"It's been just one day that I've purchased this handset. So based on that here goes my review:<br><br>1. Look and feel ok but not great compared to the price.<br>2. Previously, samsung phones within the range of 12-14k were worth it. But with every passing day thd prices of phones r skyrocketing but features and functionalities not up to mark.<br>3. Camera quality of M30 and M51 r far better than this one.<br>4. The biggest bummer... tried connecting my Bluetooth headset, but it's saying connect a wired headset. Question: who uses wired headsets these days? And if it's a prerequisite shouldn't samsung provide one??<br>5. Charging time is too long.<br>6. No model name displaye at start up.<br><br>Will keep on posting review"
85,Priyaja,Reviewed in India on 25 September 2022,1.0,Like
85,SARAVANAN.T,Reviewed in India on 25 September 2022,1.0,Nic
85,Pankaj Amoli,Reviewed in India on 24 September 2022,1.0,Only after 12 months the sound system is over I have to reset the phone 5 time a day for multimedia sound please help me in this regard . The battery backup of the phone is also poor
86,Dipak saraf,Reviewed in India on 16 October 2022,1.0,Camera quality is worst
86,Chunthui,Reviewed in India on 16 October 2022,1.0,"Worst phone ever,do not buy I hve been using for 2 months and display suck.it keeps on moving on its own."
86,Thomas,Reviewed in India on 16 October 2022,1.0,"Good device. Only wish they give a longer return options, as it takes sometime for the issues to become apparent."
86,Parth mochi,Reviewed in India on 16 October 2022,1.0,NICE
86,krishna moorthy,Reviewed in India on 16 October 2022,1.0,Phone switch off
86,Chetan Gajanan Darwante,Reviewed in India on 16 October 2022,1.0,Good product
86,Hrushi Reddy,Reviewed in India on 16 October 2022,1.0,&nbsp;Nice product
86,Tarun,Reviewed in India on 16 October 2022,1.0,BATTERY LIFE = 98%  GOOD<br>CAMERA = 97% GOOD<br>FINGERPRINT READER = 99% GOOD<br>PERFORMANCE = 98% GOOD
86,balu,Reviewed in India on 15 October 2022,1.0,All specs are ok at this cost. But in this mobile there are some faults. I'm facing SD Card slot problem.
86,Sakshi Bhatnagar,Reviewed in India on 15 October 2022,1.0,Camera could be better.
86,Hariom Prakash Katiyar,Reviewed in India on 15 October 2022,1.0,"Over all good, but on-off switch is merge with finger print reader, that's make uncomfortable."
86,Santosh Das,Reviewed in India on 15 October 2022,1.0,Phone quality is very bad. Camera quality &amp; sound quality is not up to mark. It's getting hanged while in conference call.<br>It<br>is very bad experience with MI.
86,Saurabh Tiwari,Reviewed in India on 15 October 2022,1.0,"Fast charging, side fingerprint working fine, due to an inexpensive 5g mobile in 16 k camera is not very good but fine, main focus is a 5g mobile of redmi in 16k with 6-128 ram-rom pair. Android 12 can be upadated with miui 13, sometimes facing a little lag problem, battery is fine, some additional features are attractive. Better than other realme, iqoo, infinix 5g mobiles which are nearly 16 k."
86,Arjun Singh Thakur,Reviewed in India on 15 October 2022,1.0,&nbsp;This is very good products ..Battery life is also good camera quality is good .. Fringer print is also very good
86,Krishna kant,Reviewed in India on 15 October 2022,1.0,Totally money bekar hai
86,Dinesh Prasad,Reviewed in India on 15 October 2022,1.0,Best price on deal
86,Vikram,Reviewed in India on 15 October 2022,1.0,Worth purchase @12999
86,Abhipsa Das,Reviewed in India on 15 October 2022,1.0,&nbsp;I love this phone and i love Amazon team
86,Himanshu,Reviewed in India on 15 October 2022,1.0,"Great features, long life bettry, Nice camera, Value of the money. Highly recommended 🔥"
86,Antony Raj,Reviewed in India on 15 October 2022,1.0,Nice phone
86,Dhananjay Singh,Reviewed in India on 14 October 2022,1.0,Battery life not ok
86,Suhas,Reviewed in India on 14 October 2022,1.0,Delivery time is pathetic.<br>Mobile box was opened before delivery to me.<br>Sound Clearaity of the phone is bad.<br>Most of the time can't understand what next person is saying.
86,narsimulu,Reviewed in India on 14 October 2022,1.0,Not opening
86,Wellington Mhishi,Reviewed in India on 14 October 2022,1.0,Still failing to put my finger print because I started using a pin
86,Kalia trade links,Reviewed in India on 14 October 2022,1.0,This phone was delivered to me on 26-9-22 and it stopped working after  one day itself.... I advise all Amazon shoppers not to buy phones from Amazon ever.... And I am a heavy purchaser from Amazon but Amazon is not a good place to buy phones....
86,pramod.pal.baraur.kp.d209312up,Reviewed in India on 14 October 2022,1.0,One of the worst mobile from MI..<br>Poor Camera quality..<br>Battery life normal..<br>Vivo T1 5G is Better than this price rqnge..
86,maheshwar,Reviewed in India on 14 October 2022,1.0,Speaker sound is very low
86,Amazon Customer,Reviewed in India on 14 October 2022,1.0,"Camera quality  &amp; battery backup is not good as compare to other company phone in same budget. Volume of phone is too low,"
87,Babu A,Reviewed in India on 15 October 2022,5.0,Phone is very slow and features are very old. Not worthy to buy this phone. Better look other company if same configuration is required realme is not worth to buy. I have wasted money when using the. Phone realised.
87,viveg,Reviewed in India on 11 October 2022,5.0,Good products
87,Tamil Selvan,Reviewed in India on 7 October 2022,5.0,𝑉𝑒𝑟𝑦 𝑛𝑖𝑐𝑒 𝑎𝑛𝑑 𝑔𝑢𝑎𝑙𝑖𝑡𝑦
87,Kamran,Reviewed in India on 6 October 2022,5.0,Good product on that range basic things can done easily. it is best for home phone
87,Umesh kumar,Reviewed in India on 6 October 2022,5.0,Phone good
87,Dimple Singh,Reviewed in India on 5 October 2022,5.0,"One year ago, I buy this phone. But after one year now the phone screen is not working and make a line between the phone. Very disappointed😞"
87,Vikas Jain S,Reviewed in India on 29 September 2022,5.0,Not worth for money
87,srihari,Reviewed in India on 25 September 2022,5.0,"The phone is very slow, not upto the mark most important google lense not scanning the qr code. I think so many things not in this phone,"
87,DHANUSH P SHET,Reviewed in India on 20 September 2022,5.0,"I am using this phone since 1 year a bit lags after  somes software update but it's ok , and camera is also nice quality according to the price rate"
87,Suresh baban Bavdane,Reviewed in India on 19 September 2022,5.0,This is a froad
87,Shabina,Reviewed in India on 13 September 2022,3.0,"Bought this one for my parents, lags a little here and there it's been less than a month since my purchase, they don't seem to complain."
87,Amazon Customer,Reviewed in India on 12 September 2022,3.0,It's velue for moni
87,Vibha sharma,Reviewed in India on 9 September 2022,3.0,I like the colour but  there is not finger lock
87,Mahesh,Reviewed in India on 8 September 2022,3.0,"Poor quality, don't buy"
87,dhanraj chetry,Reviewed in India on 5 September 2022,3.0,Front camera not good
87,Jonnalagadda Vinod Kumar,Reviewed in India on 4 September 2022,3.0,Value for money
87,Dr. Santosh Acharya,Reviewed in India on 29 August 2022,3.0,Value for money
87,Ujjal Jyoti,Reviewed in India on 29 August 2022,3.0,Like the product 👍
87,Amazon Customer,Reviewed in India on 26 August 2022,3.0,Nice product
87,pintu kumar,Reviewed in India on 25 August 2022,3.0,Good
87,Harpalsingh,Reviewed in India on 24 August 2022,4.0,This phone dislike and amazone service is bad  because this phone calling sound not clear I have complend  but not any solution by amazon
87,Sandeep patte,Reviewed in India on 23 August 2022,4.0,Best phone
87,Vijayakumar,Reviewed in India on 23 August 2022,4.0,Excellent and nice mobile price worthy
87,SANDEEP PRAJAPATI,Reviewed in India on 20 August 2022,4.0,Super behavior
87,Md Dulal Ali,Reviewed in India on 20 August 2022,4.0,Good budget phone.
87,Shyamal Nandi,Reviewed in India on 19 August 2022,4.0,Very bed phone..worst and bakwas...I used since 1 year ... ... ... ..  ..  .. .  ..  .  . .
87,Malaram,Reviewed in India on 19 August 2022,4.0,Good
87,Dharmandar Kasotiya,Reviewed in India on 18 August 2022,4.0,mobil shai nhi he bilkul bhi
87,Shakeel Ahmed,Reviewed in India on 15 August 2022,4.0,Paisa wasool
87,Siva raman,Reviewed in India on 14 August 2022,4.0,Good battery life
88,Umesh,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Phone is not good software is bad lagging
88,Basil,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Lag hang heat low quality
88,Ankush Modi,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,I like it's fingerprint system and i
88,Prachi t.,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Impressive
88,Faiz,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Ok
88,Bill,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,"The batttery is excellent simply good . Can last one and a half day easily. The camera is a problem it is not that good especially at night. plhone never lags , not even once till now.packed with features. Excellent processor .<br><br>Simply in love with speaker 🙂🙂🙂🙂🙂🙂🙂🙂🙂<br><br>Just camera problem<br>Thanks Amazon and Xiaomi"
88,AS,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Overall okay
88,Suzael E Ghosh,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Nice one<br>Usual product
88,Vandana,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,with good battery life u can enjoy multimedia for hole day
88,Omkar popat chavan,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,don't waste your money .<br>performance is good but camera quality it's<br>like 2 megapixel very very bad quality photos capcher
88,Anand DK,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Hanging frequently. Camera not good.<br>battery is excellent and fast charging is good
88,JITENDRAKAR,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,Fingers print. Password  effects di'not work. Face unlock  not working very poorly work this phone. I want the refund  emideatly plz
88,Er.E.Elamaran,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,I like the product at this price range. It lags sometimes. Not recommeded for heavy users. Very good battery backup. It lasts more than a day.
88,Shyam Sundar Mishra,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,With in 3 days launcher is crashing and apps are also crashing i want to return it but only replacement is allowed
88,Pardeep,"Reviewed in India 🇮🇳 on October 16, 2022",1.0,If you want good picture quality go for another mobile
88,Pavan,"Reviewed in India 🇮🇳 on October 15, 2022",1.0,"The Camera quality was extremely poor, The video display become blur. I suggest pls don't buy this Redmi note 11."
88,omkar,"Reviewed in India 🇮🇳 on October 15, 2022",1.0,These are my initial observations. I use this one o ly as my work phone. Phone's back is cheap and phone doesn't look premium too. Camera is very average and phone lags sometimes. If feels my earlier mobile note 8 pro has more features than this and looks way more premium too
88,Manoj Chauhan,"Reviewed in India 🇮🇳 on October 15, 2022",1.0,"Last year bought mi note 8 mobile, battery damaged in 9 month, now purchased mi note 11, on 2nd October &amp; it's fingerprint sensor won't work what a price of junk"
88,Kiran Madanwad,"Reviewed in India 🇮🇳 on October 15, 2022",1.0,Phone is really good. My father has been using this for a while and the battery life is really good. Only thing is screen can be damaged even if phone falls from couple of feet
88,Ashutosh Shrivastava,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,Value for money
88,Namitha K.,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,Performance is good overall. But camera is below average
88,Rakesh Sirvi,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,Good Camera Quality and Battery Life
88,SUDHANSHU PAL,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,Camera quality is very poor &amp; performance is also not so good.
88,SACHINKUMARA BL,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,Good
88,ais.sandhu86,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,"Good budget phone, but camera and performance lacks behind"
88,vijayalakshmi,"Reviewed in India 🇮🇳 on October 15, 2022",4.0,"Specs proportional to the price, value for money product.<br>Snapdragon and 5000 mah battery with 33w charger in box is great.<br>Screen is good, touch response is ok. Best for media consumption.<br>Looks good as well.<br>Camera is just bad, but expected at this price,I wish they can give one decent camera instead of 4 mediocre ones that can't even take a non shaky shot.<br>Biggest disappointment was audio, in Chinese phones you expect high volume dhamaka but this phone has quite mediocre speakers.<br>Overall quite satisfied with my purchase."
88,Aaditya Sen,"Reviewed in India 🇮🇳 on October 14, 2022",4.0,don't waste your money for buying this.<br>I have purchased 6/128 version. but very disappointed after buying this.<br>camera quality is very poor it's 50mp take pictures like 8mp.<br>and processer is also bad. sometimes hanging issue also observed.<br>the only good part is its battery &amp; charging department.<br><br>overall worst phone in this price segment.<br>don't buy this go for another smartphone.
88,Mohd Anas,"Reviewed in India 🇮🇳 on October 14, 2022",4.0,"This is a best budget phone, it comes with 33w charger and free phone cover and pre applied screen guard and you should buy this phone in blue colour. Everything is perfect about this phone except front camera.<br><br>I would like rate it 4.5 out of 5"
89,Amazon Customer,Reviewed in India on 16 October 2022,1.0,"Good battery and typical Mi feel while upgrading from older redmi series phones. Camera is not quality. Especially front selfie camera is bad than expected at this price.<br>Otherwise a good phone for essential work. Speed, touch, display, feel... all good!"
89,bhushan g.Patil,Reviewed in India on 16 October 2022,1.0,108MP really? Not good don't buy
89,Md Danish Alig,Reviewed in India on 16 October 2022,1.0,Camera quality not well
89,Ratul chakravarty,Reviewed in India on 16 October 2022,1.0,Nice Device.
89,Parth mochi,Reviewed in India on 16 October 2022,1.0,CAMARA NOT OKAY
89,Placeholder,Reviewed in India on 16 October 2022,1.0,Real Camera is in low light where it's performance is below than average at thai Price point
89,Sandeep das,Reviewed in India on 16 October 2022,1.0,"&nbsp;I had purchased this phone on 30th June,2022. Now, within 4 month of purchase I am facing this problem. If possible suggest me some solution for this problem."
89,Prashant Srivastava,Reviewed in India on 16 October 2022,1.0,"The speed of phone is good and screen navigation is smooth. Battery backup is more than 30 hrs. Charging is really fast (100% in 15-20 minutes). Display colours are ok, not vibrant.<br>Camera quality is bad, and worst in low light. If you want good photography then this phone is disappointing for you.<br>Summary: Phone is a ""good+"" for use but camera is disappointing."
89,Rahul Goswami,Reviewed in India on 16 October 2022,1.0,Very bad phone not to by there is some company defect phone hangs very much need to restart on daily bases.
89,maitreyee mandal,Reviewed in India on 16 October 2022,1.0,I like it. Excellent👍
89,shivam s.,Reviewed in India on 16 October 2022,5.0,Good phone with a bad camera. As you zoom a bit the picture quality is too bad also with the video quality. Much better camera phones available at this price. Also fingerprint scanner feels slow.
89,MIR ARSHAD ALI HASHMI,Reviewed in India on 16 October 2022,5.0,"Soft in use, camera, fingerprint reader, are very good, recommended to buy it, who want best phone in reasonable price"
89,Amazon Customer,Reviewed in India on 16 October 2022,5.0,"One of the worst phone that I have bought in the recent times . 108MP camera is a lie, the 67w fast charger adapter for charging is to charger your phone when it’s drain so fast even without much usage."
89,vishal rajput,Reviewed in India on 16 October 2022,5.0,Bad product
89,Ashutosh patel,Reviewed in India on 16 October 2022,5.0,Nice
89,Er.girl,Reviewed in India on 16 October 2022,5.0,All other things are good because I like Mi phone features but camera quality is very low
89,Chauhan Rudra,Reviewed in India on 15 October 2022,5.0,"Worst camera ever seen,i haven't seen such camera quality,not at all like 108 MP ,Redmi 10 Pro is far better than this......."
89,Rajesh N.,Reviewed in India on 15 October 2022,5.0,This is the worst mobile i have ever seen in my life. 108 mega pixels camera is a cheating it's photo quality is not even 1 megapixel. Don't even think of buying it  if yoy buy you will regret for sure.
89,John Richardson,Reviewed in India on 15 October 2022,5.0,Not a big techie or a huge phone user. Battery lasts for more than a couple of days. Camera is good. Worth the money.
89,SURESH.T,Reviewed in India on 15 October 2022,5.0,This product totally waste dont buy this mobile.. touch problem .. camera quality totally very poor.<br><br>I brought this phone for camera but very worst
89,Ayushi,Reviewed in India on 15 October 2022,2.0,This phone hangs a little and keyboard get freezed.<br><br>I Didn't expect this quality with redmi. Been a customer of this brand since years.
89,Placeholder,Reviewed in India on 15 October 2022,2.0,Bad
89,K Prabakaran,Reviewed in India on 15 October 2022,2.0,Camera and all ok but if we use it for 10-15 minutes the device is more heating above 40 degree Celsius 😔
89,rakeshranjanbehera,Reviewed in India on 15 October 2022,2.0,Ok
89,Mithu passi,Reviewed in India on 15 October 2022,2.0,Screen fluctuates severel times and auto brightness auto works without on... And screen goes White
89,Amazon Customer,Reviewed in India on 15 October 2022,2.0,Worst camera phone... Even 10000 price photo takes better picture than it
89,srinu,Reviewed in India on 15 October 2022,2.0,display problem totally blank display not on but mobile on display not working waste mobile jast  15 day's i have buy
89,Veer pal maurya,Reviewed in India on 15 October 2022,2.0,Quality is too poor according to the phone price.
89,Ashok Solanki,Reviewed in India on 15 October 2022,2.0,Excellent
89,Placeholder,Reviewed in India on 15 October 2022,2.0,Battery camera all is great only<br>Display automatically working problem
90,Ishan Jha,Reviewed in India on 27 September 2022,3.0,"Disappointing phone from Panasonic. Extremely laggy, poor battery life and a pain to use for even simple tasks"
90,Sai Hemchand,Reviewed in India on 13 September 2022,3.0,"Writing the review after using the mobile for almost 2 yrs.<br>Pros:<br>1. Small and comfortable<br><br>Cons:<br>1. Battery life: Takes nearly 3 hrs to get fully charged and just 5 hrs to get switched off even when the data is turned off, the brightness is kept low and mobile is not used.<br>2. Camera: Worst camera lens for a mobile in this price range.<br>3. Charger: The charger won't fit in our normal sockets. Need an old model socket which is nearly 20 yrs old.<br><br>Mobile is still working fine but the above cons make it the worst Mobile I had purchased so far."
90,Mahan Barman,Reviewed in India on 3 September 2022,3.0,Fingerprint 👎 battery 👍 camera not bad but not good<br> 1 sal use karne ke baad review de raha hoon fingerprint sensor 3 month baad kam karna band ho gaya. Mobail hanging problem
90,SARASAMSAMARNATHREDDY,Reviewed in India on 25 August 2022,3.0,Ok
90,Bilal Mujaddadi,Reviewed in India on 22 August 2022,3.0,Worst phone don't buy at all
90,gautham,Reviewed in India on 19 July 2022,3.0,There is not service centre in Bangalore please don't buy ... Without service why only selling... Please don't buy waste of money
90,Nailesh,Reviewed in India on 13 July 2022,3.0,Good product with less price.<br>Earphone quality is poor.
90,REJISHKUMAR KR,Reviewed in India on 28 June 2022,3.0,Mic is not working so cant call. In my mind there had a value about panasonic brand but from now I Lost it. Never buy this product.
90,Sourav Dutta,Reviewed in India on 25 June 2022,3.0,"Bhai sahab, display change karne me paresan ho gaye. Siliguri side me koi bhi service centre nahi milta hai. Kolkata pe ek service centre hai waha par bhi display available nahi hai. Ghatiya after sales service by panasonic. Pura paisa barbad!"
90,Raj,Reviewed in India on 22 June 2022,3.0,"After using 8 month I faced some problem in this phone, this is in under warranty as per purchased date, but when I went to Panasonic service centre they said this phone is out of warranty, Amazon sold you the used phone.<br>Now Amazon, Panasonic no one is helping me in this.<br>Not expected from Amazon."
90,Ramesh,Reviewed in India on 22 June 2022,1.0,Don't buy
90,nayana,Reviewed in India on 8 June 2022,1.0,dislike mobile<br>very hard to use
90,Arshdeep,Reviewed in India on 26 May 2022,1.0,phone is damaged
90,Priti K.,Reviewed in India on 20 May 2022,1.0,Never buy this phone stop working in 6 days screen Quality is very bad not responding waste of money never buy.
90,buddhi p.,Reviewed in India on 15 May 2022,1.0,Video call sounds very bad
90,Soma Saha,Reviewed in India on 12 May 2022,1.0,It is sealed unused
90,Sadguru erector &amp; fabricator,Reviewed in India on 23 April 2022,1.0,Don't bye 😭
90,yogesh dhamale,Reviewed in India on 17 April 2022,1.0,"Low battery, hanging frequently"
90,suraj,Reviewed in India on 12 April 2022,1.0,I am purchase very good product very long product this product very helthpul and so beautiful mobile purchase n n
90,rahul,Reviewed in India on 10 April 2022,1.0,Screen touch censor is very poor quality. Also very slow in working.
90,Dheeraj Sahay,Reviewed in India on 4 April 2022,5.0,Network issue only other wise ok
90,saiman Pinto,Reviewed in India on 30 March 2022,5.0,Super beautiful
90,P.b,Reviewed in India on 15 March 2022,5.0,Good
90,Rajendiran .V,Reviewed in India on 8 March 2022,5.0,Ok no problem
90,SHARAFUDEEN,Reviewed in India on 7 March 2022,5.0,&nbsp;Good morning sir
90,Amazon Customer,Reviewed in India on 3 March 2022,5.0,"Panasonic eluga i7 mobile quality avarage. Camera shutter sound loud no option for Shutter sound off, I am facing mobile hanging problem, eCompass option not available, IPS Screen display quality is very good. Sound quality for music &amp; video player lower."
90,Sanjay mishra,Reviewed in India on 24 February 2022,5.0,"कैमरा बिल्कुल ठीक काम नहीं कर रहा है। चार्जिंग प्वाइंट खराब हो गया है, चार्ज नहीं हो रहा है। समाधान बताने का कष्ट करें। फिंगर सेन्सर भी काम नहीं कर रहा है।"
90,UMESH KUMAR,Reviewed in India on 22 February 2022,5.0,Not as expected
90,Pintoo kumar,Reviewed in India on 19 February 2022,5.0,Bekar
90,Vimal,Reviewed in India on 11 February 2022,5.0,It's a mobile phone<br>Best quality at reasonable price
91,Anju kumari meeena,Reviewed in India on 16 October 2022,3.0,Very good quality mobile phone<br>Thank you Amazon
91,Sameer Ibrahim,Reviewed in India on 15 October 2022,3.0,"Bought this phone after using the perfect redmi note 5 pro for four years. I really loved the juggernaut and became a fan of redmi phones. Except for the power button my phone was working ok even after all these years.<br>When I use note 10 pro Max, except for some unimportant new features didn't feel like I upgraded, in fact there are a lot of glitches unlike my previous phone.<br> I didn't notice any major difference in the pics I captured. Finger print scanner sometimes need reapeated tries. One major glitche is many times the display goes to sleep mode when I play voice messages in WhatsApp. Many users who are facing this problem says it a proximity sensor issue.<br>Even the speed is almost equal to my note 5 pro<br>Don't know if all these problems are hardware or software glitches.<br>Long story short, I still plan to use it as long as I am able to make calls. And I don't want to risk further problems after visiting the service centre."
91,Amazon Customer,Reviewed in India on 13 October 2022,3.0,"I recently purchased Redmi Note 10 pro max. All the features look good to me.<br>Battery backup run upto 20 hours, I was expecting could be more,<br>but overall it is good."
91,Sumit,Reviewed in India on 13 October 2022,3.0,"I like to redmi note 10 pro max Glacial blue color. Best battery backup + 33wt fast charge , best camera, phone unlock is quickly. Delivery aget behavior is friendly and helpfull . Thank you"
91,vasureddy,Reviewed in India on 12 October 2022,3.0,"Camera Quality is Poor not upto the mark, It's not 108 Mega pixel camera."
91,jagdish  chaudhary,Reviewed in India on 12 October 2022,3.0,Dear Sir/madam<br><br>I have purchased Xiaomi mobile redmi note 10 pro max  on 16/09/2022 from amazon.after 25 days mobile not charging &amp; not start issue come. So I visited  service center next day On dated 10/10/22. When service person open phone back panel easily opened and inside phone there is no any screw fixed so customer care person denied for resolve issue so Pl Replace my device on urgent basis.<br><br>For your reference pic attached.<br><br>Your urgent reply appreciated.
91,Prakash Tayal,Reviewed in India on 11 October 2022,3.0,&nbsp;Budget friendly segment 15K<br>Camera<br>Performance<br>120hz<br>Display<br>🌟🌟🌟🌟
91,Sh,Reviewed in India on 11 October 2022,3.0,"This phone is just OK. If you are looking for good camera quality don't go for it. It add unnecessary colur to make the photo fancy but actually those photo looks cheap. However micro camera is good. But I noticed the lag after entering the password, screen took 3 to 5 second to load. I regret my decision."
91,mahabub ali,Reviewed in India on 11 October 2022,3.0,It's very good product
91,Bhanuprakash royal,Reviewed in India on 11 October 2022,3.0,It's good 👍 for me
91,Rajkumar Nandi,Reviewed in India on 10 October 2022,5.0,"In first day, after setup everything mobile display gets black...nothing is visible"
91,Mahesh,Reviewed in India on 10 October 2022,5.0,Camera is best in this price
91,Nirjhar Pal,Reviewed in India on 10 October 2022,5.0,"this is the best mobile in this range, just go for it, battery backup is awesome, charger is also a fast one. only drawback according to me the vibrator is not strong, sometimes while on pocket also i fail to understand if it's vibrating."
91,Gurupada Guchhait ,Reviewed in India on 9 October 2022,5.0,For the first time when I purchased I got a bad quality. Phone was getting off automatically. And after a long time I could switch on. Then  I raised a request for replacement. Whatever it was replaced by Amazon. Then within one month same problem occurred and one more problem appeared. Speaker got damaged.
91,AKHIL,Reviewed in India on 9 October 2022,5.0,Camera is not good poor camera
91,Rajkumar,Reviewed in India on 9 October 2022,5.0,"If u can live without 5g, then this is what you want. Perfect balance of hardware. Nothing in the phone to complain about."
91,milind,Reviewed in India on 9 October 2022,5.0,"After return period it's problem start,not switch on"
